TransactionID,UserID,Date,TransactionType,Category,Merchant,Amount,CardType,IsFraud
13804,U1446,2022-09-26 03:00:00,CARD,Travel,IRCTC,12899.13,Debit,0
13805,U1372,2024-09-14 17:00:00,CARD,Entertainment,IRCTC,9379.97,Credit,0
13806,U1361,2024-03-17 11:00:00,CARD,Withdrawal,PetrolPump,9369.76,Debit,0
13807,U1092,2023-10-08 12:00:00,CARD,Entertainment,PetrolPump,2395.11,Credit,0
13808,U1320,2023-07-03 18:00:00,CARD,Bills,IRCTC,5236.43,Debit,0
13809,U1323,2024-11-14 09:00:00,ONLINE,Entertainment,Flipkart,12626.81,Credit,1
13810,U1383,2024-04-02 01:00:00,CARD,Travel,IRCTC,3241.71,Credit,0
13811,U1062,2022-08-31 08:00:00,ONLINE,Fuel,Zomato,14558.43,Debit,1
13812,U1223,2022-07-11 20:00:00,ONLINE,Fuel,Zomato,12486.55,Credit,1
13813,U1224,2022-05-23 16:00:00,ONLINE,Bills,IRCTC,4050.84,Debit,0
13814,U1368,2024-05-03 12:00:00,ATM,Fuel,BookMyShow,1667.87,Debit,0
13815,U1345,2023-09-02 12:00:00,POS,Fuel,Uber,2584.86,Debit,0
13816,U1336,2024-11-04 23:00:00,UPI,Groceries,Myntra,3670.92,Credit,0
13817,U1102,2023-05-10 05:00:00,ATM,Withdrawal,BigBazaar,3604.32,Debit,0
13818,U1214,2023-06-05 21:00:00,POS,Fuel,Amazon,293.38,Credit,0
13819,U1191,2024-04-07 13:00:00,ATM,Withdrawal,BookMyShow,10743.76,Credit,0
13820,U1159,2024-09-08 22:00:00,ONLINE,Fuel,Zomato,14657.15,Credit,1
13821,U1371,2024-09-19 16:00:00,ONLINE,Travel,Flipkart,4332.19,Credit,0
13822,U1206,2024-05-26 18:00:00,CARD,Entertainment,Flipkart,293.37,Credit,0
13823,U1268,2022-04-28 04:00:00,ONLINE,EMI,Ola,13778.74,Credit,1
13824,U1193,2022-01-02 20:00:00,ATM,Travel,IRCTC,3132.69,Credit,0
13825,U1379,2023-12-11 01:00:00,UPI,Fuel,PetrolPump,156.95,Credit,0
13826,U1402,2023-01-27 18:00:00,ONLINE,Food,Ola,3400.63,Debit,0
13827,U1151,2024-08-24 04:00:00,POS,Food,Zomato,1605.04,Credit,0
13828,U1236,2024-03-09 00:00:00,ATM,EMI,Flipkart,10904.4,Debit,0
13829,U1087,2023-01-02 01:00:00,POS,Groceries,BookMyShow,74.54,Credit,0
13830,U1010,2024-12-19 08:00:00,CARD,Fuel,IRCTC,6648.21,Credit,0
13831,U1186,2024-10-07 19:00:00,CARD,Withdrawal,Flipkart,7404.68,Credit,0
13832,U1213,2023-08-31 13:00:00,UPI,Food,Zomato,11773.83,Credit,0
13833,U1014,2022-03-22 06:00:00,ATM,Bills,Amazon,7859.35,Credit,0
13834,U1265,2022-02-05 16:00:00,UPI,Entertainment,Amazon,1914.83,Debit,0
13835,U1296,2022-09-07 12:00:00,POS,Food,Swiggy,6425.88,Debit,0
13836,U1410,2022-12-31 07:00:00,UPI,Entertainment,Amazon,14022.13,Credit,0
13837,U1443,2024-10-06 15:00:00,POS,Shopping,Zomato,3590.22,Credit,0
13838,U1072,2022-06-22 10:00:00,UPI,Fuel,PetrolPump,4527.05,Debit,0
13839,U1051,2023-04-07 16:00:00,CARD,Shopping,Myntra,13105.22,Debit,0
13840,U1127,2023-11-02 02:00:00,ATM,Food,IRCTC,11800.17,Credit,0
13841,U1027,2024-05-10 18:00:00,UPI,Travel,Ola,4467.98,Credit,0
13842,U1064,2024-12-21 16:00:00,POS,Shopping,Flipkart,10640.18,Debit,0
13843,U1016,2023-09-12 14:00:00,ATM,Withdrawal,Flipkart,1322.48,Debit,0
13844,U1350,2022-01-26 06:00:00,CARD,Bills,Swiggy,8167.76,Debit,0
13845,U1427,2023-01-05 07:00:00,CARD,Withdrawal,Zomato,13071.09,Credit,1
13846,U1137,2022-07-29 06:00:00,ONLINE,Travel,IRCTC,12645.63,Credit,1
13847,U1318,2023-11-15 08:00:00,ATM,Groceries,Ola,3082.54,Credit,0
13848,U1228,2024-07-10 14:00:00,UPI,Groceries,PetrolPump,8020.82,Debit,0
13849,U1253,2024-03-13 09:00:00,CARD,Entertainment,IRCTC,6006.99,Credit,0
13850,U1476,2024-10-03 05:00:00,UPI,EMI,Myntra,8434.79,Credit,1
13851,U1209,2022-08-03 13:00:00,UPI,Entertainment,IRCTC,1172.34,Credit,0
13852,U1430,2022-08-10 07:00:00,POS,Withdrawal,IRCTC,14721.27,Credit,0
13853,U1293,2022-04-14 12:00:00,UPI,Fuel,Amazon,8474.54,Credit,0
13854,U1230,2024-08-04 02:00:00,ONLINE,Bills,IRCTC,1833.38,Debit,0
13855,U1240,2024-11-15 15:00:00,ATM,Fuel,BookMyShow,9651.91,Debit,0
13856,U1069,2023-09-18 12:00:00,ATM,Travel,Ola,165.32,Credit,0
13857,U1103,2023-10-22 17:00:00,POS,Bills,BigBazaar,146.68,Credit,0
13858,U1203,2024-08-23 01:00:00,ONLINE,Food,Swiggy,2728.24,Credit,0
13859,U1052,2024-03-27 05:00:00,ONLINE,EMI,Amazon,4100.39,Debit,0
13860,U1461,2023-04-06 01:00:00,ATM,Travel,Zomato,3984.25,Credit,0
13861,U1427,2024-05-16 07:00:00,ONLINE,Bills,Amazon,6675.42,Debit,0
13862,U1374,2022-06-08 15:00:00,CARD,Travel,Amazon,7722.26,Debit,0
13863,U1329,2024-11-11 20:00:00,UPI,Food,Zomato,6361.17,Credit,0
13864,U1053,2022-05-13 05:00:00,UPI,Entertainment,BigBazaar,5639.64,Credit,0
13865,U1275,2024-01-15 01:00:00,ATM,Bills,Amazon,10068.59,Credit,0
13866,U1334,2023-08-16 04:00:00,ATM,EMI,Uber,3762.64,Credit,0
13867,U1030,2024-04-01 18:00:00,ONLINE,Fuel,Uber,9435.71,Credit,1
13868,U1134,2023-03-01 23:00:00,POS,Withdrawal,IRCTC,14352.18,Credit,0
13869,U1057,2024-05-22 13:00:00,ATM,Withdrawal,PetrolPump,7103.01,Debit,1
13870,U1104,2022-04-11 12:00:00,ATM,Shopping,Myntra,7692.4,Debit,0
13871,U1265,2023-11-02 13:00:00,ATM,Fuel,IRCTC,10937.77,Credit,0
13872,U1009,2024-02-12 07:00:00,ONLINE,Groceries,IRCTC,7635.57,Debit,0
13873,U1495,2022-05-13 14:00:00,CARD,Groceries,IRCTC,2201.42,Debit,0
13874,U1252,2024-11-07 19:00:00,ATM,Bills,Swiggy,9180.01,Credit,1
13875,U1294,2024-10-19 18:00:00,CARD,Groceries,BigBazaar,7656.16,Credit,0
13876,U1155,2024-05-22 20:00:00,ONLINE,Groceries,Uber,14274.57,Credit,1
13877,U1157,2022-02-12 06:00:00,POS,Travel,Zomato,1440.4,Debit,0
13878,U1036,2024-01-20 12:00:00,UPI,Groceries,Zomato,8070.2,Debit,0
13879,U1118,2023-12-20 21:00:00,UPI,EMI,BookMyShow,9273.12,Debit,0
13880,U1066,2022-10-16 01:00:00,UPI,Bills,BigBazaar,9317.42,Credit,0
13881,U1241,2022-04-24 15:00:00,UPI,Shopping,Zomato,942.53,Credit,0
13882,U1298,2022-04-29 20:00:00,ONLINE,Withdrawal,Ola,4951.07,Credit,0
13883,U1462,2023-01-14 05:00:00,UPI,Groceries,Uber,3975.02,Credit,0
13884,U1212,2024-03-02 08:00:00,ONLINE,Food,PetrolPump,10215.81,Credit,0
13885,U1307,2022-02-23 01:00:00,POS,Withdrawal,Amazon,11044.41,Debit,0
13886,U1100,2022-11-15 17:00:00,ATM,Fuel,Flipkart,3178.58,Debit,0
13887,U1055,2022-03-23 11:00:00,ATM,Shopping,Myntra,12399.9,Debit,0
13888,U1331,2023-01-01 18:00:00,ATM,Groceries,Zomato,7301.26,Debit,0
13889,U1323,2024-10-29 08:00:00,ONLINE,Withdrawal,Swiggy,3981.26,Debit,0
13890,U1238,2022-07-09 13:00:00,ONLINE,Bills,Ola,4531.31,Debit,0
13891,U1392,2023-10-23 23:00:00,ONLINE,Travel,PetrolPump,3989.88,Credit,0
13892,U1230,2023-05-08 01:00:00,POS,Withdrawal,Uber,9086.4,Credit,0
13893,U1361,2024-11-24 09:00:00,CARD,Shopping,PetrolPump,7929.63,Debit,0
13894,U1380,2022-12-12 22:00:00,ONLINE,Travel,Ola,14084.01,Debit,1
13895,U1091,2022-12-04 12:00:00,ONLINE,Fuel,Uber,4141.65,Debit,0
13896,U1278,2022-05-02 07:00:00,ATM,Travel,BigBazaar,4821.7,Credit,0
13897,U1446,2023-05-19 19:00:00,UPI,Groceries,Flipkart,146.84,Debit,1
13898,U1108,2023-01-15 03:00:00,UPI,Entertainment,BookMyShow,4510.16,Debit,0
13899,U1316,2024-07-16 04:00:00,POS,Withdrawal,BookMyShow,3800.66,Credit,0
13900,U1167,2022-08-24 23:00:00,UPI,Travel,Flipkart,6059.84,Credit,0
13901,U1299,2023-05-11 01:00:00,CARD,Withdrawal,PetrolPump,7459.83,Debit,0
13902,U1469,2023-08-22 16:00:00,ATM,Food,Myntra,10070.26,Debit,0
13903,U1407,2023-12-07 18:00:00,POS,Entertainment,Flipkart,2918.73,Credit,0
13904,U1434,2022-12-12 18:00:00,UPI,Groceries,IRCTC,8368.46,Credit,0
13905,U1441,2022-05-20 00:00:00,UPI,Withdrawal,BigBazaar,10943.21,Debit,0
13906,U1217,2022-09-23 09:00:00,ATM,Food,BookMyShow,3655.67,Debit,0
13907,U1221,2022-04-16 14:00:00,POS,Food,PetrolPump,5300.61,Debit,0
13908,U1160,2022-04-03 18:00:00,ATM,Shopping,Myntra,3116.52,Debit,0
13909,U1015,2024-03-30 21:00:00,POS,Entertainment,IRCTC,1709.93,Debit,0
13910,U1277,2023-02-04 09:00:00,UPI,Bills,Myntra,11355.25,Credit,0
13911,U1496,2022-01-07 22:00:00,ATM,Entertainment,PetrolPump,3638.95,Debit,0
13912,U1056,2023-03-31 06:00:00,ATM,Shopping,Swiggy,5545.15,Debit,0
13913,U1061,2022-06-01 00:00:00,CARD,Entertainment,IRCTC,3752.92,Debit,0
13914,U1497,2024-02-20 11:00:00,ATM,Groceries,Ola,705.18,Debit,0
13915,U1362,2024-01-12 04:00:00,POS,Entertainment,BigBazaar,10948.41,Credit,0
13916,U1465,2024-07-29 02:00:00,CARD,Shopping,IRCTC,9667.78,Credit,0
13917,U1326,2023-02-09 21:00:00,ATM,Fuel,Amazon,7168.09,Debit,0
13918,U1241,2023-06-10 01:00:00,ATM,Entertainment,Amazon,10131.32,Credit,0
13919,U1089,2023-06-30 23:00:00,CARD,EMI,Flipkart,12705.17,Credit,0
13920,U1071,2023-06-27 22:00:00,UPI,Withdrawal,Zomato,9296.01,Credit,0
13921,U1325,2022-04-26 14:00:00,ATM,Fuel,Uber,13606.44,Credit,0
13922,U1029,2023-01-11 17:00:00,ONLINE,Groceries,Myntra,3062.35,Credit,0
13923,U1358,2024-12-06 20:00:00,UPI,Travel,BookMyShow,13256.2,Credit,0
13924,U1406,2024-11-13 16:00:00,ATM,Fuel,Zomato,8145.95,Debit,0
13925,U1287,2023-02-27 22:00:00,UPI,Food,Amazon,12632.3,Debit,0
13926,U1085,2022-06-05 19:00:00,POS,Bills,BigBazaar,11169.95,Debit,0
13927,U1233,2023-09-14 07:00:00,UPI,Shopping,Ola,911.72,Credit,0
13928,U1234,2024-10-13 18:00:00,CARD,Entertainment,Swiggy,12575.05,Debit,0
13929,U1312,2022-07-06 00:00:00,ATM,Withdrawal,IRCTC,5092.46,Debit,0
13930,U1364,2024-10-02 05:00:00,UPI,Bills,Flipkart,6375.87,Credit,0
13931,U1264,2023-05-31 21:00:00,ONLINE,Shopping,Ola,215.56,Credit,0
13932,U1286,2024-09-27 20:00:00,POS,Shopping,Amazon,11392.89,Credit,0
13933,U1326,2024-10-13 20:00:00,POS,Entertainment,Uber,7031.01,Credit,0
13934,U1392,2023-07-27 18:00:00,UPI,Entertainment,BigBazaar,14097.29,Credit,0
13935,U1268,2024-09-13 08:00:00,CARD,Fuel,Swiggy,4250.92,Credit,0
13936,U1185,2022-06-20 14:00:00,POS,Withdrawal,Amazon,7466.27,Debit,0
13937,U1130,2022-05-03 02:00:00,UPI,Groceries,Ola,6196.47,Debit,0
13938,U1290,2022-02-01 19:00:00,UPI,Groceries,Swiggy,11892.04,Credit,0
13939,U1480,2023-04-27 08:00:00,POS,Food,BigBazaar,8057.87,Debit,0
13940,U1276,2022-05-24 18:00:00,UPI,Shopping,Ola,6925.18,Credit,0
13941,U1319,2024-04-04 03:00:00,UPI,Bills,Zomato,14204.96,Credit,0
13942,U1350,2024-04-17 15:00:00,ONLINE,Fuel,Uber,5700.25,Credit,0
13943,U1179,2024-06-01 17:00:00,UPI,Travel,Ola,7375.78,Debit,0
13944,U1289,2024-10-30 04:00:00,UPI,EMI,BookMyShow,8334.41,Debit,0
13945,U1479,2023-08-11 14:00:00,CARD,Travel,BigBazaar,855.28,Credit,0
13946,U1376,2022-03-19 13:00:00,POS,Entertainment,BookMyShow,7921.36,Credit,0
13947,U1162,2023-03-27 06:00:00,CARD,Withdrawal,Amazon,5070.21,Debit,0
13948,U1270,2023-07-08 11:00:00,ATM,Shopping,Zomato,9771.19,Credit,1
13949,U1375,2024-12-02 13:00:00,CARD,EMI,Uber,9672.19,Credit,0
13950,U1095,2023-11-19 05:00:00,ATM,Fuel,IRCTC,10683.91,Credit,0
13951,U1261,2023-06-03 04:00:00,ATM,Entertainment,BookMyShow,6017.3,Credit,0
13952,U1364,2024-08-13 13:00:00,CARD,Bills,Amazon,1616.57,Credit,0
13953,U1468,2023-01-06 10:00:00,ONLINE,EMI,BigBazaar,6615.34,Debit,0
13954,U1352,2023-10-02 16:00:00,CARD,Shopping,Zomato,8305.19,Credit,0
13955,U1287,2022-08-19 09:00:00,POS,Food,BookMyShow,421.51,Credit,0
13956,U1435,2023-10-23 03:00:00,CARD,Food,PetrolPump,8233.08,Debit,0
13957,U1082,2022-12-12 19:00:00,ONLINE,EMI,BookMyShow,6019.18,Debit,0
13958,U1224,2022-12-24 12:00:00,CARD,Shopping,Uber,7202.94,Debit,0
13959,U1411,2022-12-26 00:00:00,ONLINE,Fuel,Uber,4584.88,Credit,0
13960,U1222,2024-02-26 14:00:00,POS,Shopping,Amazon,7407.49,Credit,0
13961,U1468,2023-04-10 21:00:00,UPI,Travel,PetrolPump,13233.52,Credit,0
13962,U1117,2023-03-01 15:00:00,ONLINE,Withdrawal,Swiggy,11828.34,Credit,0
13963,U1481,2024-10-01 20:00:00,ONLINE,Shopping,Uber,9259.86,Debit,0
13964,U1191,2024-07-11 15:00:00,ONLINE,Travel,Zomato,9417.33,Credit,0
13965,U1078,2023-05-06 07:00:00,POS,Fuel,Amazon,13436.09,Credit,0
13966,U1077,2024-01-17 07:00:00,ATM,Fuel,Uber,7221.46,Debit,0
13967,U1146,2022-03-26 10:00:00,ONLINE,Fuel,BigBazaar,8113.23,Credit,0
13968,U1106,2023-04-02 14:00:00,POS,Shopping,Flipkart,12909.67,Debit,0
13969,U1381,2022-03-19 07:00:00,UPI,EMI,Swiggy,11333.02,Debit,0
13970,U1270,2023-09-20 15:00:00,ONLINE,Fuel,BookMyShow,6524.26,Debit,0
13971,U1389,2023-09-14 11:00:00,ATM,Entertainment,Flipkart,4613.67,Debit,0
13972,U1243,2024-11-08 14:00:00,POS,EMI,Zomato,7791.39,Debit,0
13973,U1072,2024-01-20 05:00:00,UPI,EMI,BookMyShow,1853.14,Debit,0
13974,U1356,2024-10-29 17:00:00,ATM,Groceries,Swiggy,10222.55,Credit,0
13975,U1467,2023-12-20 00:00:00,UPI,EMI,Flipkart,6993.49,Credit,0
13976,U1353,2022-09-06 06:00:00,ATM,Groceries,BigBazaar,8945.07,Credit,0
13977,U1421,2023-09-05 17:00:00,CARD,Entertainment,Flipkart,12700.67,Debit,0
13978,U1025,2024-12-28 19:00:00,CARD,Fuel,Uber,5376.99,Credit,0
13979,U1209,2023-02-26 04:00:00,CARD,Fuel,BookMyShow,7482.66,Credit,0
13980,U1091,2024-04-09 17:00:00,UPI,EMI,Ola,8357.57,Debit,0
13981,U1124,2024-02-02 14:00:00,CARD,Food,Swiggy,4238.61,Credit,0
13982,U1434,2024-11-14 00:00:00,POS,Shopping,Zomato,4158.79,Debit,0
13983,U1072,2022-08-29 01:00:00,POS,Food,PetrolPump,7917.03,Credit,0
13984,U1479,2022-01-29 16:00:00,CARD,Groceries,Ola,3894.59,Debit,0
13985,U1122,2024-11-22 21:00:00,ATM,Withdrawal,Swiggy,12924.97,Debit,0
13986,U1308,2022-09-20 18:00:00,ATM,Groceries,Amazon,14923.38,Debit,0
13987,U1183,2022-07-31 08:00:00,UPI,Withdrawal,BigBazaar,3202.24,Credit,0
13988,U1186,2024-01-10 03:00:00,ATM,Travel,Zomato,8650.11,Debit,0
13989,U1197,2024-01-23 23:00:00,ONLINE,Groceries,Amazon,2223.4,Credit,0
13990,U1077,2024-11-04 13:00:00,ATM,Groceries,Flipkart,2824.29,Debit,0
13991,U1347,2023-03-31 13:00:00,POS,Shopping,PetrolPump,11501.24,Credit,0
13992,U1185,2023-06-14 17:00:00,ATM,Shopping,Amazon,3035.22,Credit,0
13993,U1343,2023-06-10 14:00:00,UPI,EMI,IRCTC,11247.57,Credit,0
13994,U1252,2023-01-24 09:00:00,ATM,Shopping,BookMyShow,6090.23,Credit,0
13995,U1012,2024-05-13 22:00:00,UPI,Food,BigBazaar,7217.92,Debit,0
13996,U1298,2024-08-11 13:00:00,ONLINE,Food,BigBazaar,3928.2,Debit,0
13997,U1075,2022-09-11 14:00:00,CARD,Food,PetrolPump,8257.27,Credit,0
13998,U1050,2023-06-15 11:00:00,ONLINE,Entertainment,BigBazaar,5006.75,Credit,0
13999,U1274,2024-05-08 00:00:00,POS,Fuel,BookMyShow,2659.76,Debit,0
14000,U1148,2023-07-10 21:00:00,ONLINE,Groceries,Amazon,2129.14,Debit,1
14001,U1218,2022-10-05 19:00:00,ONLINE,Bills,Swiggy,14994.87,Debit,1
14002,U1121,2023-06-25 16:00:00,POS,Fuel,IRCTC,5217.21,Debit,0
14003,U1210,2023-12-25 22:00:00,POS,Shopping,BigBazaar,12083.62,Credit,0
14004,U1279,2023-05-29 21:00:00,CARD,Withdrawal,Myntra,5153.71,Credit,0
14005,U1025,2022-08-09 10:00:00,CARD,Withdrawal,Amazon,9363.24,Debit,0
14006,U1172,2023-06-28 12:00:00,ATM,Travel,Flipkart,12625.38,Credit,0
14007,U1155,2024-01-11 00:00:00,UPI,Shopping,Uber,10455.71,Credit,0
14008,U1237,2024-12-11 02:00:00,POS,EMI,Uber,1082.69,Credit,0
14009,U1375,2023-07-19 01:00:00,ONLINE,Travel,IRCTC,2932.0,Debit,0
14010,U1081,2024-09-11 15:00:00,ONLINE,Fuel,Uber,13110.07,Credit,1
14011,U1491,2023-10-15 21:00:00,CARD,Travel,BigBazaar,7094.79,Credit,0
14012,U1355,2024-09-09 18:00:00,UPI,Shopping,IRCTC,8997.12,Credit,1
14013,U1489,2024-11-13 11:00:00,POS,Entertainment,Flipkart,415.57,Credit,0
14014,U1412,2024-08-03 08:00:00,CARD,Food,Swiggy,7335.38,Debit,0
14015,U1272,2023-11-12 20:00:00,UPI,EMI,Swiggy,6491.3,Credit,0
14016,U1067,2023-10-27 19:00:00,POS,Food,Amazon,10308.63,Debit,0
14017,U1043,2022-05-01 07:00:00,ONLINE,Fuel,Flipkart,4152.99,Credit,0
14018,U1492,2023-10-21 02:00:00,ONLINE,Withdrawal,Uber,11171.17,Credit,0
14019,U1060,2024-08-19 01:00:00,CARD,Food,Myntra,10079.89,Credit,0
14020,U1122,2023-08-30 16:00:00,UPI,Groceries,BookMyShow,7670.19,Credit,0
14021,U1348,2024-09-26 21:00:00,ONLINE,Groceries,PetrolPump,5665.98,Credit,0
14022,U1195,2022-02-25 20:00:00,UPI,Fuel,Flipkart,4564.77,Credit,0
14023,U1329,2023-05-13 01:00:00,CARD,Travel,BigBazaar,8049.74,Credit,0
14024,U1408,2024-10-11 20:00:00,ATM,Withdrawal,Zomato,8673.52,Credit,0
14025,U1478,2024-12-19 21:00:00,UPI,Fuel,Ola,6749.57,Debit,0
14026,U1322,2022-01-04 22:00:00,UPI,Food,Flipkart,4842.59,Credit,0
14027,U1110,2024-03-31 00:00:00,CARD,Withdrawal,Zomato,13204.51,Debit,1
14028,U1257,2024-07-17 10:00:00,ATM,Fuel,BigBazaar,4687.68,Debit,0
14029,U1088,2024-11-29 12:00:00,ONLINE,Withdrawal,Amazon,10098.88,Credit,0
14030,U1432,2023-06-20 00:00:00,POS,EMI,Ola,13577.14,Debit,0
14031,U1197,2024-03-05 20:00:00,CARD,Groceries,IRCTC,9720.4,Credit,0
14032,U1281,2024-05-06 01:00:00,POS,Entertainment,BigBazaar,5520.55,Debit,0
14033,U1199,2023-10-19 12:00:00,ATM,Withdrawal,BigBazaar,4493.26,Debit,0
14034,U1098,2022-12-05 14:00:00,ATM,Travel,Uber,12808.36,Debit,0
14035,U1026,2024-03-30 09:00:00,UPI,Fuel,IRCTC,7374.85,Credit,0
14036,U1088,2024-01-16 01:00:00,POS,Food,BookMyShow,8920.85,Credit,0
14037,U1145,2023-04-01 03:00:00,POS,Groceries,Ola,8964.68,Debit,0
14038,U1181,2022-10-21 21:00:00,ATM,Entertainment,IRCTC,8030.34,Debit,0
14039,U1256,2023-09-25 04:00:00,POS,Groceries,Amazon,13973.33,Credit,0
14040,U1188,2024-08-20 10:00:00,ONLINE,Food,Amazon,13968.96,Debit,1
14041,U1239,2023-04-01 15:00:00,ATM,Groceries,Zomato,654.3,Credit,0
14042,U1358,2024-09-28 17:00:00,UPI,Groceries,Flipkart,7609.71,Credit,0
14043,U1386,2023-06-04 11:00:00,UPI,EMI,BigBazaar,8505.24,Credit,0
14044,U1195,2023-04-07 09:00:00,UPI,Shopping,Amazon,13887.1,Debit,0
14045,U1296,2024-10-13 03:00:00,POS,Food,Zomato,1091.38,Debit,0
14046,U1164,2022-11-17 11:00:00,ATM,Food,Ola,11846.66,Debit,0
14047,U1306,2023-07-28 18:00:00,UPI,EMI,Ola,9654.16,Debit,0
14048,U1270,2024-10-17 10:00:00,ATM,Groceries,IRCTC,11000.86,Credit,0
14049,U1007,2023-10-16 16:00:00,POS,Withdrawal,Flipkart,4411.0,Debit,0
14050,U1037,2022-01-09 09:00:00,ONLINE,Shopping,PetrolPump,11211.86,Credit,0
14051,U1113,2024-01-16 02:00:00,ONLINE,Travel,Zomato,4275.95,Credit,0
14052,U1338,2023-07-31 05:00:00,ONLINE,EMI,Zomato,10151.23,Credit,0
14053,U1055,2022-05-09 14:00:00,POS,Entertainment,PetrolPump,11815.99,Credit,0
14054,U1430,2023-04-17 01:00:00,UPI,Shopping,Uber,11760.43,Debit,0
14055,U1473,2022-04-18 22:00:00,POS,Shopping,Zomato,8188.37,Credit,0
14056,U1358,2022-10-24 21:00:00,ATM,Groceries,IRCTC,6232.83,Credit,0
14057,U1137,2022-11-24 12:00:00,ONLINE,Withdrawal,BigBazaar,3691.13,Debit,0
14058,U1101,2022-08-14 08:00:00,ATM,EMI,BigBazaar,550.75,Credit,0
14059,U1333,2022-03-23 04:00:00,POS,Shopping,Myntra,780.98,Debit,0
14060,U1176,2022-06-15 03:00:00,CARD,Bills,PetrolPump,6306.81,Credit,0
14061,U1168,2022-01-29 21:00:00,CARD,EMI,Amazon,1469.3,Debit,0
14062,U1338,2024-12-31 15:00:00,POS,Travel,Amazon,1723.85,Debit,0
14063,U1285,2022-08-12 11:00:00,UPI,Entertainment,IRCTC,2960.78,Credit,0
14064,U1260,2023-05-21 05:00:00,ATM,Shopping,Zomato,7245.55,Debit,0
14065,U1374,2023-05-12 20:00:00,POS,Food,Swiggy,8896.67,Credit,0
14066,U1222,2022-09-03 07:00:00,POS,Entertainment,Myntra,10429.28,Credit,0
14067,U1198,2023-03-29 03:00:00,CARD,EMI,IRCTC,7318.99,Debit,0
14068,U1210,2022-11-19 06:00:00,ONLINE,Fuel,IRCTC,9987.81,Debit,0
14069,U1286,2023-02-18 01:00:00,ONLINE,Food,Swiggy,12938.52,Debit,1
14070,U1179,2023-11-06 15:00:00,UPI,Shopping,BookMyShow,5643.74,Debit,0
14071,U1249,2024-07-09 21:00:00,UPI,Bills,Swiggy,10339.17,Debit,0
14072,U1230,2022-08-09 13:00:00,UPI,Shopping,Swiggy,9894.66,Credit,0
14073,U1471,2024-05-01 11:00:00,CARD,Withdrawal,Zomato,9565.61,Credit,0
14074,U1481,2023-07-31 21:00:00,POS,Shopping,Flipkart,8773.26,Debit,0
14075,U1022,2023-07-30 20:00:00,UPI,Bills,PetrolPump,10906.06,Debit,0
14076,U1047,2022-04-06 11:00:00,CARD,Withdrawal,Myntra,12287.22,Credit,0
14077,U1108,2023-08-23 19:00:00,ATM,Bills,Uber,5912.34,Credit,0
14078,U1295,2023-06-01 07:00:00,POS,EMI,Uber,9838.71,Debit,0
14079,U1005,2022-04-23 10:00:00,ATM,EMI,Flipkart,3765.24,Credit,0
14080,U1037,2023-04-27 22:00:00,ONLINE,Bills,Uber,11352.29,Debit,0
14081,U1168,2023-01-19 10:00:00,ONLINE,Bills,Flipkart,13211.88,Debit,1
14082,U1355,2023-08-09 15:00:00,POS,EMI,Flipkart,11434.02,Credit,0
14083,U1282,2022-02-13 09:00:00,UPI,Bills,Zomato,7391.81,Credit,0
14084,U1202,2024-01-18 13:00:00,POS,Travel,Swiggy,2044.89,Credit,0
14085,U1324,2024-01-03 23:00:00,UPI,Fuel,IRCTC,13102.89,Debit,0
14086,U1312,2023-02-16 08:00:00,ONLINE,Groceries,Myntra,12228.59,Credit,1
14087,U1272,2022-05-31 21:00:00,POS,Food,Amazon,10485.16,Debit,0
14088,U1243,2022-05-20 16:00:00,POS,EMI,Flipkart,12779.7,Credit,1
14089,U1326,2024-09-20 07:00:00,UPI,Bills,BookMyShow,8018.75,Debit,0
14090,U1474,2024-01-23 14:00:00,ONLINE,Groceries,BigBazaar,14862.2,Debit,1
14091,U1046,2023-04-01 17:00:00,ONLINE,Bills,PetrolPump,12564.24,Debit,1
14092,U1248,2023-09-01 10:00:00,UPI,Withdrawal,BookMyShow,2495.76,Credit,0
14093,U1078,2023-01-09 20:00:00,UPI,Fuel,Flipkart,6062.2,Credit,0
14094,U1109,2024-08-22 00:00:00,UPI,Bills,PetrolPump,2593.52,Debit,0
14095,U1012,2022-02-09 09:00:00,ONLINE,Bills,PetrolPump,3402.7,Credit,0
14096,U1394,2024-04-05 12:00:00,ONLINE,Travel,Zomato,7539.54,Credit,0
14097,U1379,2022-11-29 05:00:00,POS,Fuel,Ola,5452.92,Debit,0
14098,U1364,2024-09-08 08:00:00,ONLINE,Fuel,Zomato,13650.62,Credit,1
14099,U1089,2023-08-12 06:00:00,ATM,EMI,Flipkart,51.74,Credit,0
14100,U1341,2023-04-16 10:00:00,ATM,Entertainment,Swiggy,204.81,Debit,0
14101,U1347,2024-11-12 19:00:00,UPI,Fuel,Uber,13809.48,Credit,0
14102,U1279,2023-11-14 15:00:00,UPI,Shopping,PetrolPump,3623.32,Debit,0
14103,U1220,2024-03-18 00:00:00,UPI,Fuel,Zomato,86.95,Credit,0
14104,U1072,2024-03-01 14:00:00,POS,Groceries,Swiggy,6592.36,Credit,0
14105,U1233,2023-03-08 22:00:00,ATM,Bills,Amazon,2974.95,Credit,0
14106,U1259,2022-03-16 21:00:00,ATM,Groceries,Ola,847.28,Credit,0
14107,U1112,2023-04-14 16:00:00,ONLINE,Food,Ola,7980.52,Debit,0
14108,U1045,2024-06-11 19:00:00,ATM,Entertainment,Ola,2145.66,Debit,0
